id,type,name,displayName,relToChild,connectionType,relInterfaceToConsumerApplication,dataFlowDirection,relInterfaceToDataObject,frequency,relInterfaceToProject,interfaceType,relInterfaceToITComponent,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Main Area,tags:Business Unit,tags:LX PS WiP,tags:Region,tags:Other tags
d2012027-4a48-473b-9298-c89cead11005,Interface,"ODR to QlikView/QlikSense - Audit Data, Metrics, Studies, Sites, Enrollments","ODR to QlikView/QlikSense - Audit Data, Metrics, Studies, Sites, Enrollments",,,Qlik (Qlikview & QlikSense),outgoing,Audit Data;Metrics;Site;Study,,,,,,,,,,,,,
5749ac8c-2f53-4580-9cb1-a54557969108,Interface,"ODR to RTS - eCoA, IRT Summary Report","ODR to RTS - eCoA, IRT Summary Report",,,RTS,outgoing,eCOA/ePRO Data / eCoA Summary Report;Report / IRT Summary Report,,,,,,,,,,,,,
a068de63-242a-4b2a-a11c-513f9e8cff68,Interface,ODR to Standard Enterprise Tools -,ODR to Standard Enterprise Tools -,,,,outgoing,,,,,Standard Enterprise Tools,,,,,,,,,
0dabd372-5692-46e7-bf02-f8a7a1611e7c,Interface,"ODR to Tableau - Studies, Sites, Enrollments","ODR to Tableau - Studies, Sites, Enrollments",,,Tableau,outgoing,Site;Study,,,,,,,,,,,,,
5777db83-e780-43e4-bf2c-0e2d420eedc8,Interface,"ODR,ODL to Study Optimizer - Study,Site, Enrollment Data","ODR,ODL to Study Optimizer - Study,Site, Enrollment Data",,,StudyOptimizer,biDirectional,Enrollment Milestone;Site;Site / Site Enrollment;Study;Study / Study Enrollment,,,,,,,,,,,,,
7388b475-6b7d-4bc1-a76d-b85c4b20c76d,Interface,OHDSI to Databricks,OHDSI to Databricks,,,Databricks,outgoing,,onDemand,,asynchronous,,,,,,,,,,
bd6cf280-cf5d-4cf2-9450-99c566007062,Interface,OneTrust Privacy Data to Service Now,OneTrust Privacy Data to Service Now,,,,,,,,,,,,,,,,,,
ea880841-066d-470d-a91a-627b57847b1d,Interface,Operational Data Lake (ODL) to Genesis Playbook - Study Data,Operational Data Lake (ODL) to Genesis Playbook - Study Data,,,Genesis Playbook,outgoing,Study / Study Data,daily,,batch,,,,,,,,,,
436a9e92-0d81-499a-aba0-89721b7efe17,Interface,Operational Data Lake (ODL) to Human Sample Request (HSR) - Study Data,Operational Data Lake (ODL) to Human Sample Request (HSR) - Study Data,,,Human Sample Request,outgoing,Study / Study Data,daily,,batch,,,,,,,,,,
49a94d69-e592-4fc9-bb67-d3711fcc03ba,Interface,Operational Data Lake (ODL) to One Source Data Hub (OSDH) - Protocol and SOE Data,Operational Data Lake (ODL) to One Source Data Hub (OSDH) - Protocol and SOE Data,,automatic,OSDH (One source data hub),outgoing,SOE (Schedule of Events) Data;Study / Protocol,daily,,batch,,,,,,,,,,
d377281a-61e1-457c-a5d9-ce508e359d3e,Interface,OPM to APS - Allocations,OPM to APS - Allocations,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
53e398e0-0b03-443f-8301-6e28b655ed0a,Interface,OPM to APS - BOM,OPM to APS - BOM,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
0c9bc809-1298-49ec-a5b9-4a2e9e62cded,Interface,OPM to APS - BOM Analysis,OPM to APS - BOM Analysis,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
46c65163-d892-4f2f-8011-0d825e3cab67,Interface,OPM to APS - BuyerCode,OPM to APS - BuyerCode,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
00eea856-28a0-45a8-85ee-c83f8d609547,Interface,OPM to APS - Country,OPM to APS - Country,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
4d7a6278-90fb-443b-8a38-3b0431e21278,Interface,OPM to APS - Customer,OPM to APS - Customer,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
5131ee9d-1ff8-4148-a199-432698287211,Interface,OPM to APS - HistoricalSupplyActual_POReceipts,OPM to APS - HistoricalSupplyActual_POReceipts,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
bf68637d-a574-47db-921f-759b9e285f48,Interface,OPM to APS - IndDmd ORA_SO,OPM to APS - IndDmd ORA_SO,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
a8cc06de-aeb6-4fb5-a70a-a44883e3bfa9,Interface,OPM to APS - Location,OPM to APS - Location,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
c587048b-d8e0-4ff0-9ec5-83650a79a9a0,Interface,OPM to APS - Lot,OPM to APS - Lot,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
3f9f5aca-abc2-4ba2-a698-9628ff771a08,Interface,OPM to APS - LotStatus,OPM to APS - LotStatus,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
0dc6d409-77e7-4cf5-8550-8ba5db2f466f,Interface,OPM to APS - OnHand,OPM to APS - OnHand,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
e2206127-5484-4aee-becc-3262572c137c,Interface,OPM to APS - Organization,OPM to APS - Organization,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
2f26e0fa-f319-4b28-a0c5-9c6ff1f473e9,Interface,OPM to APS - Part,OPM to APS - Part,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
a966acf7-db43-4328-82b5-eabd859bed0a,Interface,OPM to APS - PartSource_Make,OPM to APS - PartSource_Make,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
35f41aa0-c2cb-46e3-ac35-d4c4094b8d01,Interface,OPM to APS - PartSource_Raw,OPM to APS - PartSource_Raw,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
ddde8a4d-4f48-4167-b250-76dd4c0548a8,Interface,OPM to APS - PartUOMConversion,OPM to APS - PartUOMConversion,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
a302ef9b-9e7e-4be0-9169-5bcc0075c075,Interface,OPM to APS - SchedRcpt ORA Transfer,OPM to APS - SchedRcpt ORA Transfer,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
444a35f6-3c2d-4a8d-805e-f78946e1c07f,Interface,OPM to APS - ScheduledReceipt PO,OPM to APS - ScheduledReceipt PO,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
b2872a1c-0809-4611-89ea-ce5c78308499,Interface,OPM to APS - ScheduledReceipt PR,OPM to APS - ScheduledReceipt PR,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
f7bddc4a-92d9-4531-9289-a589361e40a2,Interface,OPM to APS - ScheduledReceipt WO,OPM to APS - ScheduledReceipt WO,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
b49b5d92-7d98-4084-86bb-5e9afd3bdfd1,Interface,OPM to APS - Supplier ORA,OPM to APS - Supplier ORA,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
e40d3d2c-ac5b-449e-b60f-35a6d4cd2a01,Interface,OPM to APS - UnitofMeasure ORA,OPM to APS - UnitofMeasure ORA,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
6f7b8a91-b6df-4e8d-bcb1-e5272e4c2e1a,Interface,OPM to APS - Warehosue ORA Subinventories,OPM to APS - Warehosue ORA Subinventories,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
8d18c657-8e1d-486a-91fc-37d276d6b108,Interface,OPM to MES - Batch Master Data (Lot Generation) (RAH),OPM to MES - Batch Master Data (Lot Generation) (RAH),,,PAS-X Manufacturing Execution System (MES) Raheen,,Batch no.;Expiry date;Material no.;QS status (Batch status mapping),,,,Oracle SOA Suite 12.1.x,,,,,,,,,
d8f298ae-56e7-41e1-8877-04703f5604f4,Interface,OPM to MES - Batch Master Data (Lot Generation) (REN),OPM to MES - Batch Master Data (Lot Generation) (REN),,,PAS-X Manufacturing Execution System (MES) Rensselaer,outgoing,Batch no.;Expiry date;Material no.;QS status (Batch status mapping),,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
ff4b80e4-d040-4e9a-a9f9-90fc9d77c05f,Interface,OPM to MES - Incoming Transport (Intern Order or Sub Inv) (RAH),OPM to MES - Incoming Transport (Intern Order or Sub Inv) (RAH),,,PAS-X Manufacturing Execution System (MES) Raheen,,Batch no.;Destination Location - Location Field Size Enlarged;ERP Destination Inventory Organization;ERP Destination Storage Locator;ERP Destination Sub-Inventory;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
2a33a0fd-4280-4f5a-b42e-7aea4eae5567,Interface,OPM to MES - Incoming Transport (Intern Order or Sub Inv) (REN),OPM to MES - Incoming Transport (Intern Order or Sub Inv) (REN),,,PAS-X Manufacturing Execution System (MES) Rensselaer,outgoing,Batch no.;Destination Location - Location Field Size Enlarged;ERP Destination Inventory Organization;ERP Destination Storage Locator;ERP Destination Sub-Inventory;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
4132f844-630f-4c67-9617-07dcc4008294,Interface,OPM to MES - Master Batch Record (BOM & Routing) (RAH),OPM to MES - Master Batch Record (BOM & Routing) (RAH),,,PAS-X Manufacturing Execution System (MES) Raheen,,Bill of Material;Deletion Indicator;Material no.;Operations;Valid Lot Size;Validity Range,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
57bc5282-089b-4b75-b05c-db7edb6e5e64,Interface,OPM to MES - Master Batch Record (BOM & Routing) (REN),OPM to MES - Master Batch Record (BOM & Routing) (REN),,,PAS-X Manufacturing Execution System (MES) Rensselaer,outgoing,Bill of Material;Deletion Indicator;Material no.;Operations;Valid Lot Size;Validity Range,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
bf797a8d-a1da-44e6-bb1e-7ac91518045c,Interface,OPM to MES - Material Master (Item Master) (RAH),OPM to MES - Material Master (Item Master) (RAH),,,PAS-X Manufacturing Execution System (MES) Raheen,,Base Unit of Measure (List enhanced by new UOMs);Batch no.;Deletion Indicator;Material Description;Material no.;MES Material Type (Default: Raw Material),,,,Oracle SOA Suite 12.1.x,,,,,,,,,
db60aa6d-bbdf-421a-b3c4-68e739fbf4ac,Interface,OPM to MES - Material Master (Item Master) (REN),OPM to MES - Material Master (Item Master) (REN),,,PAS-X Manufacturing Execution System (MES) Rensselaer,outgoing,Base Unit of Measure (List enhanced by new UOMs);Batch no.;Deletion Indicator;Material Description;Material no.;MES Material Type (Default: Raw Material),,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
8fbccd8c-2be8-4922-9e1a-140874bdf636,Interface,OPM to MES - PROCESS ORDER (Batch) (RAH),OPM to MES - PROCESS ORDER (Batch) (RAH),,,PAS-X Manufacturing Execution System (MES) Raheen,,Batch no.;BOM Item no.;Material no.;Operations;Order no.;Planned Dates;Product Version;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
16c753ad-748f-4d03-98ce-0ee5d21a64d2,Interface,OPM to MES - PROCESS ORDER (Batch) (REN),OPM to MES - PROCESS ORDER (Batch) (REN),,,PAS-X Manufacturing Execution System (MES) Rensselaer,outgoing,Batch no.;BOM Item no.;Material no.;Operations;Order no.;Planned Dates;Product Version;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
66d4673a-6bf5-494d-b668-4e12f3c7ac4a,Interface,OPM to WMS - ASN Publish Program,OPM to WMS - ASN Publish Program,,,Manhattan Warehouse Management System (WMS),outgoing,,,,,,,,,,IOPS,,,,
c707ccd3-1431-47ba-af86-40cfa3689a1f,Interface,OPM to WMS - DO Publish Program,OPM to WMS - DO Publish Program,,,Manhattan Warehouse Management System (WMS),outgoing,,,,,,,,,,IOPS,,,,
71b8ad30-c615-4465-ad70-2117e60f8beb,Interface,OPM to WMS - Generate Lot Number Program,OPM to WMS - Generate Lot Number Program,,,Manhattan Warehouse Management System (WMS),outgoing,,,,,,,,,,IOPS,,,,
ddd2405d-e202-4be3-9932-1543200d86a4,Interface,OPM to WMS - Outbound Reprocess Program,OPM to WMS - Outbound Reprocess Program,,,Manhattan Warehouse Management System (WMS),outgoing,,,,,,,,,,IOPS,,,,
2c9dda7d-8511-4e0c-9617-01d0dde9198f,Interface,OPM to WMS - REGN Item Master Publish Program,OPM to WMS - REGN Item Master Publish Program,,,Manhattan Warehouse Management System (WMS),outgoing,,daily,,,,,,,,IOPS,,,,
39d25676-b579-4026-ba7c-40e15993885c,Interface,OPM to WMS - REGN Vendor Master Publish Program,OPM to WMS - REGN Vendor Master Publish Program,,,Manhattan Warehouse Management System (WMS),outgoing,,daily,,,,,,,,IOPS,,,,
20ee86fc-66b8-49de-9044-c64d46996637,Interface,OPM to WMS - REGN WMS PO/BPA Publish Program,OPM to WMS - REGN WMS PO/BPA Publish Program,,,Manhattan Warehouse Management System (WMS),outgoing,,,,,,,,,,IOPS,,,,
7217c013-de2b-43b3-b29d-288e397064e9,Interface,OPTUM to Databricks,OPTUM to Databricks,,,Databricks,outgoing,,onDemand,,asynchronous,,,,,,,,,,
c1790dfb-ff3e-4d12-a175-82b081ae2acb,Interface,Oracle Accounts Payable to ModelN (External Application),Oracle Accounts Payable to ModelN (External Application),,,External Application,outgoing,Invoice;Supplier,monthly,,batch,File;Oracle Concurrent Program;Vendor SFTP,,,,,,,,,
b4590dfc-f6a3-4b50-9ff8-b27f50113132,Interface,Oracle Business Network (External App) to Oracle Payables,Oracle Business Network (External App) to Oracle Payables,,,Oracle eBusiness Suite [Platform],incoming,Invoice,onDemand,,asynchronous,Oracle Transport Agent;Oracle XML Gateway;XML,,,,,G&A IT - Financial Services,,,,G&A IT
930ad12b-e23f-4677-91ca-d13b3a743f73,Interface,Oracle Compensation to Equity Edge - Taxes,Oracle Compensation to Equity Edge - Taxes,,,Equity Edge (E*TRADE),outgoing,Employee;Payroll,weekly,,,File;Oracle Concurrent Program;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
c47f63e4-dc57-49c8-944c-b56e168baade,Interface,Oracle Compensation to Equity Edge - Wages,Oracle Compensation to Equity Edge - Wages,,,Equity Edge (E*TRADE),outgoing,Employee;Payroll,weekly,,,File;Oracle Concurrent Program;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
380b87ce-3a72-4e94-b74a-58203a2734e2,Interface,"Oracle Core HR to Peoplefluent ""Who's Who""","Oracle Core HR to Peoplefluent ""Who's Who""",,,Who's Who (OrgPublisher),outgoing,Employee;Non-Employee,daily,,batch,Peoplefluent OCB,,,,,G&A IT - Human Resources,,,,G&A IT
625f2287-a58e-4c74-8145-f3725d909c02,Interface,Oracle Core HR to Weight Watchers,Oracle Core HR to Weight Watchers,,,,outgoing,Employee,,Workday People Integrations,,Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
54a5193a-9c31-4f2c-a481-7106f5f1ff2d,Interface,Oracle EBS to EPBCS Workforce - Compensation Data for Existing Employee,Oracle EBS to EPBCS Workforce - Compensation Data for Existing Employee,,,Oracle EPM  [Platform],,Compensation,,,,Database Views,,,,,G&A IT - Financial Services,,,,G&A IT
01c876a5-0e72-4d36-a25e-c1b6683ce409,Interface,Oracle EBS to Legacy PBCS - Employee,Oracle EBS to Legacy PBCS - Employee,,,Oracle EPM  [Platform] / Oracle Legacy PBCS,outgoing,Employee;Payroll;Timesheet,daily,,batch,Database Results;Oracle Concurrent Program;Oracle Database,,,,,G&A IT - EPM,,,,G&A IT
c41c274e-14e5-404c-8680-bfe07df6d388,Interface,Oracle EBS to Legacy PBCS - Overtime,Oracle EBS to Legacy PBCS - Overtime,,,Oracle EPM  [Platform] / Oracle Legacy PBCS,outgoing,Employee;Payroll;Timesheet,,,,,,,,,G&A IT - EPM,,,,G&A IT
651148d3-4cf3-4d27-a239-49c862b3fa3d,Interface,Oracle Finance to Data Warehouse,Oracle Finance to Data Warehouse,,,Enterprise Data Warehouse,outgoing,Accounting;Candidate;Currency;Employee;Expenses;Facility Assets;Financials;GL;Invoice;Journal Entries;Location;Non-Employee;Organization;Payables;Purchase Orders;Purchase Requisitions;Seat;Supplier;Tax;Timesheet,daily,,batch,Network Share;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;Oracle JDBC Driver 21c.x,,,,,G&A IT - Financial Services,,,,G&A IT
ad77f960-728d-40c3-98c1-5253ad818fda,Interface,"Oracle Financials to Changepoint - Req & PO, Invoices & Accruals","Oracle Financials to Changepoint - Req & PO, Invoices & Accruals",,automatic,Planview Changepoint,outgoing,Invoices & Accruals;Req & PO,monthly,,batch,,,,,,,,,,
4a1b2ac6-f62a-49c1-ac44-62929b5f279e,Interface,Oracle General Ledger to Changepoint (External App),Oracle General Ledger to Changepoint (External App),,,External Application,outgoing,Journal Entries,monthly,,batch,File;Oracle Concurrent Program;PGP;SSH;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
8e96781f-6f3b-4ec5-8fe7-921be7b47f25,Interface,Oracle HR to Qlik (External App),Oracle HR to Qlik (External App),,,Qlik (Qlikview & QlikSense),outgoing,,,,batch,,,,,,G&A IT - Human Resources,,,,G&A IT
45031ba6-835c-424a-b928-a35a77b5f36f,Interface,Oracle Payables to Bank of America,Oracle Payables to Bank of America,,,Bank of America (CashPro),outgoing,Payables,,,,Bank of America Hosting;Oracle Concurrent Program;Vendor SFTP;XML,,,,,G&A IT - Financial Services,,,,G&A IT
f4a98629-25f7-4dd8-891a-e17f92012ec1,Interface,Oracle Payables to Business Digital Hub,Oracle Payables to Business Digital Hub,,,Digital Business Hub,,Invoice,,,,Oracle Concurrent Program,,,,,G&A IT - Financial Services,,,,G&A IT
64c4b3ce-b6d7-488b-8c37-7620f9d63b13,Interface,Oracle Payables to Changepoint (External App) - Invoice Payments,Oracle Payables to Changepoint (External App) - Invoice Payments,,,External Application,outgoing,Invoice,monthly,,batch,File;Oracle Concurrent Program;PGP;SSH;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
7896fd82-cbfa-4592-89a0-41382ad8da6d,Interface,Oracle Payables to JPMC - ACH,Oracle Payables to JPMC - ACH,,,JP Morgan Chase,outgoing,Payables,onDemand,,,JP Morgan Chase Hosting;Oracle Concurrent Program;PGP;Vendor SFTP;XML,,,,,G&A IT - Financial Services,,,,G&A IT
327a7f18-841a-45da-adf8-d269967eb085,Interface,Oracle Payables to JPMC - Checks to Print,Oracle Payables to JPMC - Checks to Print,,,JP Morgan Chase,outgoing,Checks,onDemand,,batch,JP Morgan Chase Hosting;Oracle Concurrent Program;PGP;Vendor SFTP;XML,,,,,G&A IT - Financial Services,,,,G&A IT
9aab190e-1c45-4f2b-9628-79c0422aa759,Interface,Oracle Payables to JPMC - Positive Pay,Oracle Payables to JPMC - Positive Pay,,,JP Morgan Chase,biDirectional,Financials,daily,,batch,File;JP Morgan Chase Hosting;Oracle Concurrent Program;PGP;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
a6d48d6d-721d-4a39-831f-24660733150d,Interface,Oracle Payables to MedPro,Oracle Payables to MedPro,,,MedPro,outgoing,HCO;HCP;University,daily,,batch,File;MedPro Hosting;Oracle Concurrent Program;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
66684df5-4744-4524-9b3b-89580a730622,Interface,Oracle Payables to MUFG Bank,Oracle Payables to MUFG Bank,,,MUFG Global Payment Hub,,Payment Data,,,,Oracle Concurrent Program;Vendor SFTP,,,,,,,,,
e9a69a01-d179-4dc4-afda-e45823234566,Interface,Oracle Payables to Reval,Oracle Payables to Reval,,,Reval Treasury Management,outgoing,Payables,onDemand,,,Oracle Concurrent Program;Reval Hosting;SMB Client;XML,,,,,G&A IT - Financial Services,,,,G&A IT
97e9802d-c5bc-49af-bcbc-4c3506a51ea6,Interface,Oracle Payroll to ADP - Lien Disbursement,Oracle Payroll to ADP - Lien Disbursement,,,ADP,outgoing,Employee,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
c725a50b-4777-4f27-9c85-deb463acfc71,Interface,Oracle Payroll to ADP - Periodic Tax,Oracle Payroll to ADP - Periodic Tax,,,ADP,outgoing,Payroll,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
59bb12c9-910d-47dc-931f-199ee22050ba,Interface,Oracle Payroll to ADP - Print Interface,Oracle Payroll to ADP - Print Interface,,,ADP,outgoing,Employee,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
51463d57-4a89-4081-9753-88a3a1ff14c6,Interface,Oracle Payroll to ADP - REGN ADP Lien Disbursement Extract,Oracle Payroll to ADP - REGN ADP Lien Disbursement Extract,,,ADP,outgoing,Payroll,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
651df094-39ed-4f37-82c3-1c3ab05bbd4d,Interface,Oracle Payroll to Fidelity,Oracle Payroll to Fidelity,,,Fidelity NetBenefits,outgoing,Employee;Payroll,weekly,,,Oracle Concurrent Program;Vendor SFTP,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
2032c9c9-6323-4a76-8adb-809d60fb4684,Interface,Oracle Payroll to i2Verify,Oracle Payroll to i2Verify,,,I2Verify,outgoing,Employee,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
607ec6a8-949a-4b49-bbc5-5c923edce609,Interface,Oracle Payroll to WageWorks,Oracle Payroll to WageWorks,,,WageWorks,outgoing,Benefits;Payroll,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
f85ecd9a-de2c-4c83-b626-bac9e6bb467e,Interface,Oracle Procurement to Changepoint (External App),Oracle Procurement to Changepoint (External App),,,External Application,,Purchase Orders;Purchase Requisitions,,,,File;Oracle Concurrent Program;PGP;SSH;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
a2d1bc55-48bf-4002-a349-fae91b6ca39d,Interface,Oracle Procurement to iCertis - Supplier Data,Oracle Procurement to iCertis - Supplier Data,,,Icertis,outgoing,Supplier,hourly,,batch,Amazon.com / AWS Transfer for SFTP;File;Oracle Concurrent Program;PGP;SSH,,,,,G&A IT - Sourcing and Procurement,,,,G&A IT
a059e0e2-ceb4-4730-b4a1-70b8195e0313,Interface,Oracle Procurement to OneTrust - Supplier Data,Oracle Procurement to OneTrust - Supplier Data,,,OneTrust,,Supplier,,,,Oracle Concurrent Program;Vendor SFTP,,,,,,,,,
6be33cdd-d4ab-4670-933f-100639d90e70,Interface,Oracle Purchasing to Oracle Business Network (External App),Oracle Purchasing to Oracle Business Network (External App),,,External Application,biDirectional,Purchase Orders,,,asynchronous,Oracle Transport Agent;Oracle XML Gateway;XML,,,,,G&A IT - Financial Services,,,,G&A IT
41714e20-e94c-46af-9b71-a9b4324af5bb,Interface,Oracle Supplier Data to Icertis,Oracle Supplier Data to Icertis,,,Icertis,outgoing,,,,,,,,,,,,,,
f5c228c6-f112-49f2-a95d-6946b9500242,Interface,Oracle to Concur for Medpro,Oracle to Concur for Medpro,,,Concur,outgoing,,weekly,,,Concur Hosting;Oracle Concurrent Program;PGP;SSH,,,,,G&A IT - Sourcing and Procurement,,,,G&A IT
620f1e07-d437-4bad-8c7b-8a7d7b658c40,Interface,Oracle to Data Warehouse - Concur Data,Oracle to Data Warehouse - Concur Data,,,Enterprise Data Warehouse,outgoing,Expenses,,,,Oracle Concurrent Program;Oracle Database,,,,,G&A IT - Financial Services,,,,G&A IT
0e85f69b-4389-4396-b185-620690dc9462,Interface,Oracle to Data Warehouse - Supplier Data,Oracle to Data Warehouse - Supplier Data,,,Enterprise Data Warehouse,outgoing,Supplier,,,,Database Views;Oracle Database,,,,,G&A IT - Human Resources,,,,G&A IT
98d1cf7f-5cc5-4369-9da6-316647e3c12d,Interface,Oracle to Data Warehouse - Vendor Data,Oracle to Data Warehouse - Vendor Data,,,Enterprise Data Warehouse,outgoing,Supplier,daily,,batch,Oracle Data Integrator Enterprise 12cR2 12.2.1,,,,,,,,,G&A IT
50fe9e5c-ae58-4e55-8ab4-a3090e37e0a7,Interface,Oracle to Legal Hold Pro,Oracle to Legal Hold Pro,,,,outgoing,Employee;Non-Employee,weekly,,,Oracle Concurrent Program,,,,,Law,,,,G&A IT
c5bb9bec-3e0b-4baf-ab83-2c67e2fbd05e,Interface,Oracle to SumTotal - Employee,Oracle to SumTotal - Employee,,,TalentHub [Platform],outgoing,Employee;Non-Employee,,Replace SumTotal Integrations,,File;Sumtotal Application Hosting;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
8e0828cb-2f64-4726-92aa-26adabed2562,Interface,Oracle to SumTotal - Employee to Job,Oracle to SumTotal - Employee to Job,,,TalentHub [Platform],outgoing,Employee;Job;Non-Employee,,Replace SumTotal Integrations,,File;Sumtotal Application Hosting;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
5ecd0324-837a-4900-873e-33ffbf750984,Interface,Oracle to SumTotal - Employee to Organization,Oracle to SumTotal - Employee to Organization,,,TalentHub [Platform],outgoing,Employee;Non-Employee;Organization,,Replace SumTotal Integrations,,Amazon.com / AWS Transfer for SFTP;File;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
b8d1117e-cd97-4450-b58c-9f64611b5154,Interface,Oracle to SumTotal - Jobs,Oracle to SumTotal - Jobs,,,TalentHub [Platform],outgoing,Job,,Replace SumTotal Integrations,,File;Sumtotal Application Hosting;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
a3911755-26f2-4bda-9d71-9e08a3feae3b,Interface,Oracle to SumTotal - Organizations,Oracle to SumTotal - Organizations,,,TalentHub [Platform],outgoing,Organization,,Replace SumTotal Integrations,,File;Sumtotal Application Hosting;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
05928596-e19a-4c3d-9a49-338e1726fcbc,Interface,Oracle to Workday - Cost Center,Oracle to Workday - Cost Center,,,Workday [Platform],outgoing,Organization,daily,,batch,Boomi Boomi Integration;Oracle REST API,,,,,G&A IT - Financial Services,,,,G&A IT
22a05aa2-3c8f-4bba-a800-2906cb043448,Interface,OTL to Corepay,OTL to Corepay,,,CorePay,outgoing,Employee;Timesheet,,,,Amazon.com / AWS Transfer for SFTP;File;Oracle Concurrent Program;PGP,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
f06f9e46-a91e-4c29-bb12-e77c9bfd4fbd,Interface,Outlook Integration - Workday to Outlook Meeting Invite.,Outlook Integration - Workday to Outlook Meeting Invite.,,,,,,,,,,,,,,G&A IT,,,,
89d29d78-fab1-4762-9c65-6cb29c942c9b,Interface,P2000 (External App) to Data Warehouse,P2000 (External App) to Data Warehouse,,,NEMO DGT,,Employee;Non-Employee,,,,File;Microsoft Access;Oracle Database,,,,,G&A IT - Human Resources,,,,G&A IT
7eaf58dc-c2c2-478a-b425-cb48e20350e8,Interface,Panalgo to RWDnA Platform - Research Ideas,Panalgo to RWDnA Platform - Research Ideas,,,RWDnA Platform Knowledge Center & Dashboards (HEOR),outgoing,Research Ideas,,,,,,,,,,,,,
